PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,DaysSinceLastLogin,FriendsCount,HistoricalActivityLevel
47802,37,Male,Asia,Simulation,4.853803164419769,0,Medium,6,49,53,37,Medium,28,6,0.802784471466681
47803,19,Male,Asia,Sports,20.36398697964189,1,Easy,2,131,69,20,Medium,23,14,0.28118242090631285
47804,40,Male,USA,RPG,6.563086551427274,0,Medium,19,90,69,46,High,16,13,0.19125369392002567
47805,18,Male,USA,Action,1.898879153062788,0,Medium,9,136,94,48,Low,5,9,0.9818255225331601
47806,41,Female,USA,Action,3.076010040283916,0,Hard,13,127,21,21,High,29,10,0.87250381450525
47807,48,Male,Europe,Sports,12.762693420296674,0,Medium,19,59,21,48,Medium,26,13,0.6604930160391088
47808,17,Female,USA,Sports,0.8432217453560096,0,Medium,14,20,18,3,Low,26,6,0.5526301814363558
47809,46,Female,Asia,RPG,13.696388106528484,1,Medium,18,53,16,34,Medium,7,14,0.3060423346246993
47810,40,Male,Europe,Action,13.770103339109646,1,Easy,15,105,67,35,High,26,5,0.6344528288966507
47811,32,Male,Asia,Simulation,17.133570710272735,0,Medium,9,86,60,46,Medium,3,17,0.28166479534016986
47812,21,Female,Europe,Strategy,8.788105145875583,0,Easy,16,16,70,25,Medium,24,10,0.44741674350352945
47813,27,Female,USA,RPG,12.177434539445692,0,Easy,14,160,3,45,Medium,21,15,0.5685028649545095
47814,20,Male,Europe,Action,0.7956443886665321,0,Medium,3,31,30,26,High,2,10,0.23787081078665617
47815,49,Male,Other,RPG,18.837815215601037,0,Medium,15,152,50,29,Medium,2,14,0.6107447911542773
47816,45,Male,Asia,Sports,10.78372932578124,0,Easy,15,86,45,26,High,20,17,0.24290935124025959
47817,18,Male,USA,Strategy,10.225793748815692,1,Easy,9,116,63,15,Low,23,14,0.14947637237490818
47818,18,Male,USA,Strategy,13.198637022051912,0,Easy,5,55,45,20,Low,10,10,0.8015610688067308
47819,22,Female,Other,RPG,14.731120598550056,0,Hard,8,31,31,15,Low,20,18,0.6894669344015456
47820,25,Male,Asia,Simulation,19.829176440427656,0,Easy,15,128,69,34,High,9,19,0.283009694679086
47821,16,Female,Asia,Simulation,21.80711176009089,1,Easy,1,71,8,45,Low,18,17,0.7331055517938373
47822,32,Female,Other,RPG,21.34281963428588,0,Easy,7,53,64,18,Medium,6,15,0.18708699334395107
47823,32,Female,Europe,Strategy,10.800887502891808,1,Easy,13,115,8,36,High,20,12,0.7344845711404294
47824,36,Female,Asia,Sports,18.309852127377997,1,Hard,6,167,44,14,Medium,6,9,0.008346931338696684
47825,26,Male,USA,Sports,14.257893931179463,0,Medium,19,140,38,11,High,26,13,0.016661120642743055
47826,31,Male,USA,Sports,19.746500663923623,0,Medium,14,73,37,42,Medium,25,16,0.07810082107915461
47827,31,Male,USA,Sports,3.589531706627943,0,Hard,3,155,22,22,Medium,10,11,0.44397180432901207
47828,43,Female,USA,Action,2.078856852256556,1,Medium,2,31,31,14,Low,28,11,0.18000455600143872
47829,30,Male,USA,Action,21.371641109531502,0,Easy,13,87,85,29,Medium,25,14,0.7548848735516717
47830,25,Male,Asia,Strategy,22.35420524675766,0,Easy,7,10,42,17,Low,9,10,0.9626057418941038
47831,36,Female,Europe,Action,10.17417091062624,0,Easy,8,115,45,14,Medium,9,13,0.4672902537213348
47832,44,Male,Europe,Sports,3.689233412684165,0,Medium,3,73,47,45,Medium,3,17,0.5946168704339257
47833,22,Male,Europe,Action,19.915958653015764,0,Medium,16,48,68,14,Medium,12,11,0.33858960823478357
47834,32,Female,USA,Strategy,17.6838842419456,1,Easy,11,162,64,1,High,11,11,0.4166346586938737
47835,30,Male,Other,Strategy,20.533124539136487,0,Hard,2,100,34,29,Low,14,12,0.6268679021753618
47836,34,Male,USA,Strategy,13.74385484425828,0,Medium,13,160,71,17,High,25,16,0.5369845748622701
47837,22,Female,USA,Action,23.387255260018247,0,Hard,19,46,64,42,Medium,19,20,0.3096313606510126
47838,44,Male,USA,Simulation,13.752796580450113,1,Easy,17,75,24,1,Medium,10,9,0.24914013752842468
47839,43,Male,Europe,RPG,4.979314987928529,0,Easy,17,52,96,32,Medium,19,13,0.6141782396597569
47840,27,Male,USA,Strategy,10.855919038081527,1,Easy,11,77,49,45,Medium,5,12,0.9135201720700028
47841,31,Female,Asia,Simulation,9.677642565204405,0,Medium,5,141,38,37,Medium,22,8,0.042823042980679404
47842,31,Male,USA,RPG,8.349051637145898,0,Easy,4,70,21,40,Low,9,12,0.08265805562925976
47843,23,Male,Other,RPG,16.467320071579216,0,Medium,7,158,5,10,Medium,1,14,0.20822537121067186
47844,16,Male,Asia,Action,18.07738807614608,0,Medium,7,158,26,24,Medium,15,8,0.6811965513116557
47845,38,Male,Asia,Strategy,13.792232188705542,0,Medium,10,12,29,8,Low,24,7,0.078346453184856
47846,35,Male,Europe,Simulation,20.02054090306534,0,Medium,15,82,5,29,Medium,4,12,0.8943088210523212
47847,16,Male,Europe,RPG,20.10082896895763,1,Hard,17,156,76,0,High,26,12,0.3852263791718302
47848,19,Female,Other,Strategy,16.328372621930058,0,Medium,12,103,10,7,Medium,7,11,0.15398290617931065
47849,31,Male,USA,Action,8.583735593685635,0,Easy,7,179,44,47,Medium,6,11,0.6763936187900463
47850,38,Male,Europe,Simulation,23.21204232872136,0,Easy,8,175,84,26,High,15,10,0.9784286884714929
47851,22,Male,USA,Action,9.374271923095549,1,Easy,16,69,51,16,Medium,6,8,0.7336519716773563
47852,44,Male,Other,Sports,2.7029897289151688,0,Easy,5,45,31,9,Low,7,12,0.4306786487061868
47853,36,Male,Europe,Action,15.874683359347404,0,Hard,6,101,49,48,Medium,20,18,0.9100349815637552
47854,38,Male,USA,Simulation,18.39583079853504,0,Medium,15,61,53,0,Medium,22,16,0.34300319588850203
47855,40,Female,USA,Sports,22.42103938163088,1,Easy,9,81,21,37,Medium,3,15,0.17407942820420264
47856,22,Male,Asia,Sports,3.3414115767499943,0,Easy,6,98,10,7,Medium,21,8,0.9776894716855508
47857,26,Male,USA,RPG,2.975664812678837,0,Hard,12,34,59,33,Medium,29,18,0.7230757492555788
47858,28,Male,USA,Simulation,17.075594536188557,0,Hard,5,37,42,4,Low,29,10,0.2371858725631829
47859,44,Male,Europe,Action,15.772382652704614,0,Medium,8,179,70,15,High,13,9,0.6141700706605162
47860,49,Female,Other,Simulation,9.695254115638496,0,Easy,18,84,90,33,High,2,9,0.6431693561656038
47861,45,Male,USA,Strategy,13.586685852654714,1,Easy,2,89,1,17,Low,3,14,0.4030137661083415
47862,42,Female,Asia,Action,2.2200747816222317,0,Easy,16,55,4,21,Medium,13,13,0.7079746696498965
47863,41,Female,USA,Simulation,10.73363161853837,0,Easy,16,152,58,32,High,9,13,0.3410686970915635
47864,15,Male,USA,Sports,16.684588769584202,0,Medium,9,113,45,29,Medium,22,8,0.4195636088576874
47865,28,Female,Asia,Action,16.50879108316699,0,Hard,12,49,27,2,Medium,19,9,0.995889074364164
47866,24,Male,Europe,Strategy,9.413899400144036,0,Easy,18,60,4,9,Medium,18,13,0.9785147524667052
47867,21,Female,Europe,Sports,19.43571801931325,0,Easy,10,98,42,40,Medium,5,15,0.1044690849972868
47868,28,Male,Europe,RPG,14.927408209478472,0,Medium,8,130,54,26,Medium,10,18,0.558788729806967
47869,41,Male,Europe,Action,18.66453835906349,1,Medium,10,13,55,9,High,14,12,0.2108701256711616
47870,25,Male,Europe,Strategy,19.348156045010317,0,Easy,10,28,97,31,Medium,21,10,0.2844696920995128
47871,24,Male,USA,Strategy,11.327561955894126,0,Medium,10,63,67,0,Medium,17,11,0.6888876739038713
47872,21,Female,Europe,Strategy,8.704881650528076,1,Hard,15,75,70,43,Medium,3,15,0.7468373326831225
47873,31,Male,Asia,Simulation,13.23745285188052,0,Easy,9,117,12,0,Medium,7,12,0.32356829593831415
47874,26,Female,Asia,Strategy,9.497750905798544,0,Hard,10,176,14,42,High,9,10,0.5590067091627697
47875,21,Female,Europe,Strategy,6.326390755445413,1,Medium,14,177,66,8,High,5,13,0.657829399733481
47876,38,Male,USA,Action,18.210101027013728,0,Easy,8,149,62,41,Medium,4,12,0.5223750810358901
47877,48,Male,USA,Sports,12.872542893253389,0,Hard,13,150,61,38,High,3,11,0.002152927881360678
47878,15,Male,Asia,Action,4.508586438340973,0,Easy,14,142,37,27,High,26,10,0.10828582433115164
47879,43,Female,USA,RPG,1.7732623839747186,0,Easy,13,95,83,19,Medium,13,12,0.09605814406979929
47880,40,Male,USA,Simulation,10.897378393795051,1,Medium,14,174,55,35,High,9,11,0.38568197098798007
47881,24,Male,Asia,Sports,19.15616162031545,1,Hard,5,94,97,11,Medium,23,8,0.437154848988039
47882,15,Male,Asia,RPG,4.228415927975078,1,Easy,8,133,57,18,Medium,28,10,0.32445193546537676
47883,31,Female,Europe,Sports,12.080271331554894,0,Easy,6,143,16,42,Medium,7,14,0.5704606326018395
47884,23,Male,Europe,Strategy,15.030939535942004,0,Easy,1,69,77,38,Low,29,14,0.09586889028569612
47885,37,Female,USA,Simulation,20.32270738010577,0,Hard,4,126,66,22,Medium,8,18,0.9899905357553704
47886,43,Male,Other,Action,1.3527560092529258,0,Easy,18,173,50,3,High,10,11,0.4015431399358049
47887,16,Female,Other,RPG,8.487725797832063,1,Medium,12,155,47,33,High,1,10,0.04493554643050046
47888,32,Female,Other,Action,18.568796619943363,1,Medium,12,165,87,23,High,27,12,0.7414409506607116
47889,42,Male,Europe,Strategy,19.734204981858436,0,Easy,6,92,2,13,Medium,20,17,0.2182140576069671
47890,21,Male,USA,Strategy,14.859958526329098,1,Easy,9,61,46,15,High,29,13,0.04429996253941881
47891,25,Female,Europe,Sports,12.496844688339891,0,Easy,5,136,1,4,Medium,29,8,0.235183200563563
47892,21,Female,Europe,Simulation,12.017468336113534,0,Hard,13,37,84,16,Medium,21,14,0.025632994936996
47893,38,Female,USA,Sports,22.441200052058832,0,Easy,4,27,31,45,Low,21,9,0.48333526819131
47894,29,Female,USA,Simulation,22.18879211394501,0,Easy,0,23,57,44,Low,1,7,0.13945338874521562
47895,45,Female,Asia,Strategy,21.79969011818525,1,Easy,3,107,82,21,Medium,19,14,0.8699052735977049
47896,33,Male,Asia,Action,21.52723518884919,0,Medium,7,85,83,43,Medium,2,10,0.7303954717410636
47897,24,Female,USA,Action,19.88001681748655,0,Easy,11,145,43,42,High,12,13,0.8863689940356331
47898,22,Male,Other,Action,9.35446243378114,0,Easy,13,141,59,15,High,23,17,0.31857295124386165
47899,15,Male,USA,RPG,14.270172614938463,0,Easy,15,42,2,36,Medium,13,8,0.8578939710427029
47900,16,Male,Asia,Sports,14.568854213278051,0,Easy,2,38,37,18,Low,14,6,0.8284889449388951
47901,43,Female,Europe,Strategy,19.968734066625306,1,Easy,15,149,29,6,Medium,5,8,0.08438355496633065
47902,24,Female,Europe,Action,10.256006072453545,0,Hard,16,38,99,29,Medium,3,12,0.6413215931478622
47903,23,Male,Other,Strategy,23.73215575853748,1,Medium,1,118,68,21,Low,27,8,0.8859890183313427
47904,45,Female,Europe,Sports,1.5321791537128,0,Hard,16,168,48,36,High,24,13,0.7825599492989419
47905,46,Female,Asia,RPG,1.6422493126299358,0,Medium,10,10,84,49,Medium,17,10,0.7105098294397811
47906,16,Male,USA,Strategy,0.977213923068092,0,Hard,12,83,70,16,Medium,1,11,0.5004997039647718
47907,38,Male,USA,Strategy,15.364652882052882,0,Medium,13,151,48,21,High,14,3,0.9331226431452406
47908,20,Male,USA,Simulation,5.128599947724748,0,Easy,11,46,44,36,Medium,6,13,0.8697622350983328
47909,22,Male,Other,Sports,11.51569424864988,0,Hard,5,159,87,44,Medium,17,13,0.6228131313583439
47910,39,Female,Europe,RPG,5.976623404957182,0,Easy,6,86,66,27,High,4,12,0.05326771401576069
47911,39,Male,Asia,RPG,1.8231935468621376,0,Hard,18,78,88,31,High,6,13,0.8644879475033456
47912,25,Male,Europe,RPG,1.3443021603099954,0,Medium,3,50,66,39,Low,1,18,0.9161268184223705
47913,49,Male,USA,Strategy,15.83539027871159,1,Easy,5,130,65,40,Medium,29,14,0.07139921988390519
47914,15,Male,USA,RPG,12.324407100890433,0,Hard,13,96,45,20,Medium,9,9,0.589607304172348
47915,37,Male,Europe,RPG,20.258158037057843,0,Easy,5,129,37,13,Medium,4,11,0.12302338631783027
47916,17,Male,Other,Sports,3.71432988693076,0,Easy,12,17,54,21,Low,9,12,0.4847587133052289
47917,15,Female,USA,Simulation,18.807693981143867,0,Hard,15,55,2,29,Medium,9,11,0.33059590300584696
47918,26,Male,Europe,Sports,18.40295890583984,0,Medium,5,162,44,29,Medium,29,9,0.46789403335274304
47919,45,Male,Asia,Sports,0.090171734434735,0,Easy,14,157,10,35,High,22,13,0.3966211341291803
47920,43,Female,USA,Sports,23.22584636824268,0,Easy,17,145,21,4,High,13,11,0.9463987907369594
47921,49,Female,Europe,RPG,10.983182630112918,0,Medium,1,97,23,24,Low,23,13,0.8461244444850834
47922,42,Female,Europe,Action,16.248569884445054,0,Easy,4,61,28,33,Medium,29,10,0.5864178830914484
47923,35,Female,USA,Strategy,17.479505580740856,0,Easy,0,79,83,24,Low,17,11,0.354027714697689
47924,25,Female,Europe,Sports,12.121536947271354,1,Hard,13,98,79,40,High,21,23,0.20283904932470098
47925,40,Female,Asia,Action,1.7405087127293788,0,Easy,9,54,62,26,Medium,3,20,0.31580741367693876
47926,25,Female,Europe,Action,4.511953049384728,0,Medium,10,129,83,33,High,26,11,0.020395053892404036
47927,19,Female,USA,Action,15.211731979454129,0,Easy,11,109,45,16,Low,26,9,0.15947693863812917
47928,21,Female,USA,Action,11.086550410987275,1,Easy,9,100,52,34,Medium,29,8,0.08843209522873674
47929,45,Male,Asia,Strategy,2.412832244296202,0,Medium,3,51,11,13,Low,6,22,0.625199147989082
47930,22,Male,Europe,RPG,14.276454358717013,1,Easy,16,170,97,45,High,20,14,0.43138571755958455
47931,41,Female,Europe,RPG,11.29117363060419,0,Easy,10,71,88,14,Medium,15,9,0.18190733854090657
47932,35,Male,Other,Simulation,19.398210617079773,0,Hard,15,10,37,6,Medium,29,10,0.5832192355454153
47933,44,Female,Europe,Action,7.185976158309626,0,Medium,14,40,45,9,Medium,14,6,0.4343896645186366
47934,28,Male,USA,Action,17.94243235277115,0,Hard,14,14,94,4,Low,13,15,0.9381911131657327
47935,15,Male,Europe,RPG,20.154167108864453,0,Easy,2,21,68,25,Low,9,15,0.5870091999052618
47936,38,Female,Europe,RPG,0.0348410818525399,0,Easy,2,46,71,35,Low,23,12,0.6554076224804873
47937,20,Male,Europe,Sports,0.4793743349020163,0,Hard,12,96,87,14,Medium,15,14,0.6492088129286769
47938,20,Female,USA,Sports,13.701084297261438,0,Easy,6,166,89,1,Medium,14,15,0.30284653596303057
47939,19,Male,Asia,RPG,3.136947791477633,1,Easy,2,177,96,43,Medium,4,10,0.8807627982434114
47940,49,Female,Europe,Action,12.175868970513523,0,Hard,14,127,21,18,High,29,10,0.62578641258132
47941,29,Female,Europe,Simulation,13.586828683739231,1,Easy,17,68,49,29,Medium,11,9,0.9753064198731117
47942,49,Male,Asia,RPG,0.7768445942077662,0,Medium,3,148,74,43,Medium,22,11,0.9594976020517751
47943,22,Male,USA,Action,9.776474552526306,1,Medium,10,138,7,22,Medium,2,10,0.5871074608726347
47944,49,Male,Asia,Strategy,16.936667577582362,0,Easy,19,87,46,32,High,16,14,0.07172441465992907
47945,19,Female,USA,Strategy,4.185862743718998,1,Hard,5,91,65,5,Medium,19,14,0.7057723085952883
47946,45,Male,USA,RPG,17.7916381612157,0,Easy,17,15,92,36,Medium,16,6,0.008361656016685592
47947,45,Male,USA,Action,15.9688445488849,0,Easy,3,160,83,48,Medium,27,13,0.690116894395298
47948,22,Female,Europe,RPG,3.981005562622392,0,Easy,14,107,20,48,High,7,4,0.4747755763766577
47949,20,Female,USA,RPG,23.22840878551584,0,Easy,4,99,3,31,Medium,11,14,0.5500510240824008
47950,37,Female,USA,Strategy,12.224444959454496,0,Medium,1,125,14,38,Low,12,9,0.8927545072682563
47951,30,Female,USA,Sports,2.2081486658315166,0,Medium,4,130,7,44,Medium,4,11,0.6960046560764289
47952,22,Male,USA,Simulation,7.963638465682082,0,Easy,4,173,83,4,Low,16,8,0.46444208040141854
47953,18,Male,USA,Sports,13.384936317288952,0,Easy,3,162,54,20,Medium,28,11,0.833692247898281
47954,46,Female,USA,Action,5.665310350489378,0,Medium,19,98,87,9,High,26,14,0.318008938448169
47955,17,Male,USA,Action,14.30330593789187,0,Hard,7,20,49,30,Low,16,11,0.8937001376545153
47956,30,Male,USA,RPG,16.074178187381783,1,Medium,19,140,92,39,High,7,13,0.10739764014056108
47957,48,Male,Other,Sports,4.189348539308112,0,Medium,16,136,67,7,High,25,14,0.9083364776789069
47958,27,Male,Europe,Action,7.493821219793085,0,Medium,2,136,50,42,Medium,13,9,0.6119914161694571
47959,47,Female,Other,Strategy,7.333974273522062,0,Medium,13,133,80,16,High,5,10,0.8614267879837106
47960,36,Male,USA,Simulation,1.254634059397901,0,Medium,18,133,87,13,Medium,1,12,0.6589608235380715
47961,45,Female,Asia,Simulation,23.110345988432748,0,Easy,17,148,56,24,High,5,14,0.8801268526155407
47962,38,Female,Europe,Sports,10.639214438172552,0,Hard,13,105,20,42,Medium,22,10,0.7541359977415952
47963,17,Female,USA,Strategy,13.850737539023802,1,Easy,16,160,22,15,High,14,13,0.03499947809308446
47964,47,Male,Europe,Simulation,4.151087427838134,0,Hard,18,88,19,8,Low,11,13,0.18725383606892065
47965,44,Male,USA,Action,0.8853681388081149,0,Hard,10,141,50,19,High,2,10,0.43443451451772486
47966,40,Female,Europe,Action,14.691593476842415,0,Hard,1,70,80,9,Low,24,6,0.8971603777154308
47967,48,Female,USA,Sports,18.24428885649833,0,Hard,12,163,98,1,High,29,12,0.9913417814765357
47968,36,Male,Europe,Strategy,14.99937444599769,0,Easy,5,169,31,32,Medium,18,12,0.15223178347906108
47969,44,Male,Asia,RPG,13.057829179538937,1,Easy,3,71,40,20,Low,15,11,0.9482765066837334
47970,49,Male,Other,Simulation,19.688294754182422,0,Hard,0,125,5,31,Low,14,12,0.3423289309802878
47971,39,Male,USA,Strategy,10.075591625013748,0,Hard,13,104,39,33,Medium,25,10,0.21495867099011556
47972,42,Female,Asia,Simulation,4.043358113812528,0,Easy,10,45,9,44,Medium,13,11,0.10507682516059003
47973,47,Male,USA,RPG,2.089238095977412,1,Easy,15,178,4,5,High,2,10,0.09691720033628615
47974,37,Male,Asia,Simulation,19.31635995138181,0,Easy,17,41,76,3,Medium,19,8,0.9343653040476212
47975,40,Male,Europe,Simulation,23.13536757775825,0,Easy,17,117,52,20,High,8,8,0.3813754076853003
47976,23,Female,Other,Action,12.900239614747491,0,Medium,0,107,2,17,High,27,14,0.9538242395345232
47977,22,Female,USA,RPG,10.390816758966858,0,Easy,6,129,86,5,Medium,22,12,0.5061934359734509
47978,47,Male,Europe,Simulation,23.662152421199487,1,Easy,6,52,45,49,Medium,17,10,0.3891010871348032
47979,29,Male,Europe,Sports,3.835846316828791,0,Hard,13,159,88,32,High,15,13,0.7803810530824614
47980,22,Female,Asia,Action,15.7470321182734,1,Medium,6,42,79,45,Medium,20,15,0.4630563566788727
47981,35,Male,Other,Sports,0.8617732614395806,0,Easy,6,117,62,15,Medium,21,9,0.5196095962439861
47982,17,Female,USA,Strategy,5.373728408518343,0,Easy,12,97,59,16,Medium,14,12,0.8776664648932794
47983,23,Female,Europe,Sports,2.57659035867973,0,Medium,2,173,67,20,Medium,27,20,0.7667007882544209
47984,28,Male,USA,Action,13.769237241903303,0,Easy,18,166,99,9,High,3,12,0.7904251694625168
47985,41,Male,Europe,RPG,9.307930308436928,0,Medium,17,24,70,16,Medium,17,11,0.6380644674819411
47986,34,Male,Asia,Sports,8.066400398867026,0,Medium,8,146,74,25,Medium,3,10,0.16205233924902251
47987,18,Female,Europe,Action,12.131094717001638,1,Easy,7,167,19,24,Medium,13,9,0.11268420907459098
47988,38,Female,Asia,Strategy,4.906790918104813,0,Easy,11,105,75,40,Medium,25,12,0.7482318753889958
47989,41,Female,Europe,Sports,14.827783097974828,0,Medium,12,86,38,37,Medium,18,8,0.7405274048422679
47990,26,Male,Other,Simulation,5.845301115115991,0,Easy,4,50,5,0,Low,1,12,0.45598840154834375
47991,42,Male,Asia,Sports,22.345169487463,0,Hard,4,22,54,31,Low,7,7,0.3604585385614858
47992,49,Female,Asia,RPG,15.462398320858252,0,Easy,17,95,1,25,High,29,12,0.8988763700289352
47993,38,Male,Asia,Action,17.37763119759086,0,Hard,0,52,99,31,Low,23,15,0.34728773586343087
47994,45,Female,Europe,Sports,13.191896896492228,0,Easy,9,166,85,25,High,5,10,0.2618895265429534
47995,17,Female,Asia,Simulation,6.831720975110038,0,Medium,11,163,57,1,Low,2,4,0.7416074751606893
47996,44,Female,Europe,RPG,21.20392715676831,0,Easy,8,93,27,0,Medium,17,9,0.15816497481280933
47997,41,Male,USA,Simulation,1.646645626781421,0,Easy,19,112,34,8,High,29,12,0.6477881902586152
47998,31,Female,Asia,Strategy,14.943802243577728,0,Easy,8,129,71,30,Medium,21,11,0.8021952765971683
47999,20,Female,Asia,Simulation,3.593730700927426,1,Hard,9,61,57,13,Medium,10,14,0.7058451391136297
48000,32,Female,USA,Action,3.5223365012095167,0,Hard,8,19,94,32,Low,4,9,0.33395085956840853
48001,49,Male,USA,RPG,3.082115524691548,0,Hard,3,36,34,16,Low,9,9,0.6656336122595766
48002,41,Male,USA,Strategy,14.762126020738933,0,Easy,15,145,28,27,High,21,7,0.43281846894711196
48003,31,Female,Europe,Action,22.816271314019502,0,Easy,17,66,69,30,Medium,11,12,0.4799392728626998
48004,25,Male,Europe,Action,13.32036076530543,1,Easy,16,45,5,0,Medium,26,15,0.7253853717083655
48005,48,Female,USA,Action,12.431035618015208,0,Easy,7,127,12,35,Medium,12,10,0.6427786463243902
48006,46,Male,Europe,Strategy,18.32252364697651,0,Easy,14,63,11,38,High,12,17,0.2909105258782869
48007,49,Female,USA,RPG,1.1960149609794115,0,Easy,14,136,59,13,High,18,11,0.24555283116172255
48008,42,Male,USA,Strategy,16.660674013571416,0,Easy,7,143,4,4,Medium,4,9,0.8687885501784121
48009,36,Female,USA,Sports,13.105124051687984,0,Hard,7,62,67,30,Medium,29,9,0.8490479588260275
48010,30,Male,Europe,Action,16.835122142869096,0,Easy,4,59,63,22,Low,28,11,0.4018427120392448
48011,26,Female,USA,Action,17.762668503326385,0,Medium,4,16,67,26,Low,9,14,0.8649585862168904
48012,19,Male,Other,Action,1.3608796074123122,0,Easy,1,47,66,17,Low,8,10,0.48923567471005247
48013,40,Male,Europe,Action,18.384309213749383,0,Easy,5,114,4,5,High,19,12,0.8498461490805354
48014,40,Female,Asia,Sports,2.363449502549824,0,Medium,12,62,71,35,Medium,24,17,0.18205530804816872
48015,27,Male,Europe,RPG,18.23944343792407,0,Medium,0,32,96,37,High,13,13,0.7654601691850171
48016,38,Female,Other,RPG,20.19400493068631,0,Easy,6,150,32,12,Medium,2,17,0.4115028886115911
48017,17,Male,Asia,Action,16.361167810787027,0,Hard,2,119,46,32,Low,19,14,0.5009502400161082
48018,46,Male,USA,Sports,8.401290242623535,0,Easy,10,177,1,39,High,14,13,0.5528957465240364
48019,37,Male,USA,Strategy,5.465656370912496,0,Hard,16,172,47,14,High,5,11,0.6788370297419133
48020,27,Male,Europe,Action,16.844619290232,1,Easy,10,21,71,15,Low,27,13,0.10590302448723443
48021,29,Male,Europe,Action,23.172182578876093,0,Easy,1,126,34,49,Low,28,10,0.2512773685126073
48022,16,Male,Europe,Sports,21.42252068132433,0,Medium,8,50,52,20,Medium,26,17,0.7214489416096724
48023,25,Male,Other,Simulation,7.190868265357292,0,Medium,9,47,51,20,Medium,10,9,0.0004335120018708061
48024,30,Male,Europe,Sports,9.63774455376091,0,Medium,15,117,49,27,High,24,7,0.3767552446750164
48025,32,Female,Europe,RPG,16.702243902878923,0,Hard,13,117,84,40,Medium,17,9,0.327556488050904
48026,48,Female,Asia,RPG,4.762910734491204,1,Easy,7,81,7,0,Medium,20,6,0.4952260666949202
48027,24,Male,USA,Action,7.7686252238502975,0,Easy,14,177,68,35,High,16,12,0.9825505407779502
48028,27,Female,Asia,Sports,9.951205028787406,0,Easy,17,139,43,3,High,17,13,0.7493515339020714
48029,46,Male,Asia,Strategy,1.794048931218149,1,Easy,17,67,80,40,Medium,1,13,0.9581453057775006
48030,22,Male,Other,Sports,13.672837146181692,0,Easy,11,155,17,31,High,28,20,0.23125868756656698
48031,21,Female,USA,Strategy,22.762945119171828,0,Easy,5,51,8,17,Low,21,13,0.6873007142565319
48032,31,Male,USA,RPG,19.61642591451272,0,Medium,12,157,65,41,High,22,10,0.7159154815289079
48033,41,Male,USA,Sports,11.939725557066255,0,Hard,5,60,11,19,Low,15,7,0.9671097043546898
48034,22,Male,Europe,Simulation,17.271377448321275,1,Easy,13,148,13,46,High,17,17,0.9964415957303948
48035,43,Female,USA,Strategy,23.76003106670496,1,Easy,17,62,26,41,Medium,11,13,0.5774936434577156
48036,41,Male,Europe,Sports,9.519647171446078,1,Easy,14,153,6,27,High,22,16,0.3682845493381173
48037,38,Male,Asia,Sports,0.3509673877735606,0,Easy,12,172,36,26,High,5,12,0.752825319159175
48038,30,Male,Asia,Sports,15.438590202875371,1,Easy,11,26,83,38,Medium,4,5,0.3413363931456517
48039,40,Male,Europe,Strategy,23.236721551958357,1,Easy,19,145,32,35,High,26,13,0.1796559762706652
48040,45,Female,Europe,RPG,1.736620909445497,1,Easy,16,66,63,39,Medium,21,10,0.6099853565835281
48041,41,Female,USA,Action,11.557574562428448,0,Easy,18,48,11,45,Medium,24,18,0.7111179276613183
48042,40,Male,Asia,Strategy,14.762908218270482,0,Easy,5,151,39,45,Medium,9,14,0.399288922400315
48043,29,Male,Asia,Sports,4.129630768166727,0,Easy,6,31,88,27,Low,27,14,0.9985010856618485
48044,29,Male,USA,Sports,5.596191192686082,1,Medium,9,16,55,42,Low,16,17,0.295497637684927
48045,37,Female,Asia,RPG,4.782896449357075,0,Easy,7,107,40,39,Medium,12,7,0.23350252861168141
48046,39,Male,USA,RPG,19.098671973530344,0,Easy,0,123,79,46,Low,18,14,0.7289051250398818
48047,18,Female,Europe,Sports,5.665662211644558,0,Easy,4,20,85,39,Low,22,11,0.014797788506388354
48048,30,Male,USA,RPG,7.372830341868738,0,Easy,7,34,72,16,Low,3,9,0.5239835919536592
48049,35,Male,Other,RPG,9.586393037650105,1,Medium,19,118,99,15,High,15,8,0.38287373836847927
48050,31,Female,USA,Simulation,0.7776346182470153,0,Hard,8,173,86,22,High,18,17,0.09554018363482475
48051,17,Male,Europe,Simulation,11.05432139568418,0,Medium,14,89,36,33,Medium,12,13,0.3705289595768658
48052,21,Female,USA,Strategy,22.337597868710564,0,Easy,1,105,9,21,Low,13,12,0.565068423061132
48053,26,Female,Asia,Simulation,7.740328781262866,1,Easy,1,112,3,4,Low,1,8,0.5408374769591774
48054,15,Male,Other,Simulation,5.827037681773812,0,Medium,4,120,70,47,Medium,4,15,0.9895985777189379
48055,20,Male,USA,Strategy,16.927681000211656,0,Easy,9,109,32,40,Medium,8,13,0.21570003381886582
48056,37,Male,USA,RPG,7.188202932687318,0,Medium,12,93,36,14,Medium,19,6,0.7971643444474354
48057,39,Female,Europe,Action,9.143759576950783,0,Easy,11,61,8,46,High,21,8,0.8660699334921246
48058,39,Female,Other,Strategy,20.69465863654005,0,Hard,7,162,65,7,Medium,26,7,0.07935992119194091
